1.0, 0.0
1.100443980919936449e+00,2.117355572807937125e-02
1.201224380371989531e+00,3.291485895223296432e-02
1.302004779824042391e+00,4.160740719216948769e-02
1.401459121388568541e+00,4.851658486336811460e-02
1.500913462953094246e+00,5.392415600318073432e-02
1.601693862405147328e+00,5.836725990939908848e-02
1.701148203969673478e+00,6.219448381252346003e-02
1.801928603421726560e+00,6.563183481804309161e-02
1.901382944986252710e+00,6.853162090033695919e-02
2.002163344438305792e+00,7.117645734762508003e-02
2.102943743890358430e+00,7.370509805141310655e-02
2.201072027567357647e+00,7.600134726820091668e-02
2.301852427019410730e+00,7.809840378184569609e-02
2.402632826471463368e+00,8.010139707456181979e-02
2.500761110148462585e+00,8.190519766413488501e-02
2.601541509600515667e+00,8.383072712785093195e-02
2.700995851165041373e+00,8.549492257505025838e-02
2.801776250617094455e+00,8.721615183041447894e-02
2.902556650069147537e+00,8.894759609619627694e-02
3.000684933746146754e+00,9.059221277342854872e-02
3.101465333198199836e+00,9.211935683085850646e-02
3.200919674762725542e+00,9.384016046078866302e-02
3.301700074214778624e+00,9.541156956336152573e-02
3.402480473666831706e+00,9.693871362079148346e-02
3.500608757343830924e+00,9.867058351200735933e-02
3.601389156795883562e+00,1.001589956549372856e-01
3.702169556247936644e+00,1.017248716268672887e-01
3.801623897812462793e+00,1.033252232589566694e-01
3.901078239376988943e+00,1.049174880077987787e-01
4.001858638829042469e+00,1.064224995426572978e-01
3.909034586702150982e+00,1.001589956549372856e-01
3.809580245137624832e+00,9.535240762802629777e-02
3.711451961460626059e+00,9.080865159805583120e-02
3.609345504121046044e+00,8.728893377963981015e-02
3.509891162556519895e+00,8.362046816342216804e-02
3.409110763104466812e+00,8.023929971519930260e-02
3.309656421539940663e+00,7.692538008555890872e-02
3.208876022087887581e+00,7.361656796112731049e-02
3.109421680523361875e+00,7.060143738620147658e-02
3.009967338958835725e+00,6.745266042497882752e-02
2.909186939506782643e+00,6.429324282790449541e-02
2.808406540054729561e+00,6.133301793397322177e-02
2.710278256377730788e+00,5.822893164332752780e-02
2.609497856925677706e+00,5.500311647853886599e-02
2.510043515361151556e+00,5.183646324908543213e-02
2.409263115909098474e+00,4.830717714980747868e-02
2.308482716457045836e+00,4.506391134222209605e-02
2.209028374892519686e+00,4.146907892609792701e-02
2.109574033327993536e+00,3.765292128425927476e-02
2.008793633875940454e+00,3.377121732557440692e-02
1.909339292311414749e+00,2.947325169237267894e-02
1.808558892859361666e+00,2.484755447493987301e-02
1.710430609182362449e+00,1.996180011729255244e-02
1.609650209730309367e+00,1.443420260507320696e-02
1.506217694503202420e+00,7.698833336129903837e-03
1.409415468713730579e+00,1.016786421566440168e-03
