1.0, 0.0
1.101816925788256629e+00,1.267114706441756222e-02
1.201318046402455320e+00,2.117904025378256755e-02
1.300819167016654010e+00,2.786404031485510691e-02
1.398993606022663316e+00,3.290081470766320626e-02
1.499821408245051169e+00,3.694674823631233229e-02
1.600649210467439021e+00,4.033212118885547842e-02
1.700150331081637711e+00,4.309821860129926796e-02
1.800978133304025564e+00,4.545146565367682440e-02
1.900479253918224254e+00,4.759828752602125734e-02
2.001307056140611884e+00,4.941482911031270381e-02
2.102134858362999736e+00,5.114880062259090365e-02
2.200309297369009265e+00,5.263506191882935670e-02
2.301137099591397117e+00,5.412132321506780974e-02
2.401964901813784969e+00,5.548372940328639980e-02
2.500139340819794498e+00,5.676356551949172935e-02
2.600967143042182350e+00,5.800211659969044253e-02
2.700468263656381041e+00,5.928195271589577903e-02
2.801296065878768893e+00,6.047921876008786890e-02
2.900797186492967583e+00,6.163519976827333546e-02
3.001624988715355435e+00,6.279118077645880203e-02
3.102452790937743288e+00,6.398844682065088496e-02
3.201953911551941978e+00,6.518571286484298177e-02
3.301455032166140668e+00,6.634169387302843446e-02
3.402282834388528521e+00,6.749767488121390102e-02
3.500457273394537161e+00,6.873622596141261420e-02
3.601285075616925901e+00,6.997477704161132739e-02
3.702112877839313754e+00,7.121332812181004057e-02
3.801613998453512444e+00,7.236930912999550713e-02
3.901115119067710246e+00,7.368010902320580591e-02
4.011441647597252746e+00,7.487792472024414059e-02
3.980203790855310508e+00,7.318627647712658280e-02
3.909075208716846106e+00,7.170481955391454221e-02
3.810900769710837466e+00,6.873622596141261420e-02
3.710072967488449613e+00,6.578434588693901630e-02
3.609245165266061761e+00,6.328660120853828175e-02
3.509744044651863071e+00,6.089957549033712947e-02
3.408916242429475219e+00,5.837293128673175235e-02
3.313395166639844014e+00,5.618557501539900301e-02
3.208587319592888676e+00,5.383232796302144657e-02
3.107759517370500824e+00,5.156165098265713675e-02
3.009585078364491295e+00,4.933225903829945719e-02
2.908757276142103443e+00,4.718543716595502424e-02
2.807929473919715591e+00,4.503861529361058436e-02
2.709755034913706062e+00,4.280922334925290479e-02
2.608927232691318210e+00,4.041469126086872504e-02
2.509426112077119519e+00,3.810272924449779886e-02
2.408598309854731667e+00,3.579076722812686573e-02
2.309097189240532977e+00,3.341343723807878308e-02
2.208269387018145125e+00,3.091913297934526655e-02
2.107441584795757272e+00,2.819432060290809339e-02
2.007940464181558582e+00,2.538693815445768054e-02
1.908439343567360114e+00,2.261395990267944800e-02
1.807611541344972261e+00,1.885014078674225602e-02
1.709437102338962955e+00,1.547852951286797507e-02
1.608609300116575103e+00,1.147388102022547929e-02
1.507781497894187028e+00,7.114869301859449990e-03
1.408280377279988560e+00,2.135956512545486574e-03
