1.0, 0.0
1.0007104835781, 0.000025551856897426672
1.0724120351393736, 0.008732917567278078
1.1404586196949893, 0.015551046355749235
1.2123111148596362, 0.02120897100297909
1.2803943908931452, 0.025816560553290617
1.3510162818742684, 0.029569877349153756
1.4203846458265261, 0.03279961131599869
1.4910208775785003, 0.03568894447064215
1.5604012688728337, 0.03819407116857173
1.6323111457775696, 0.040394937247920405
1.699175372333644, 0.04240178642067869
1.76982977258607, 0.044196527984765636
1.8404864582822467, 0.04585357918105198
1.908620661231974, 0.047392991785602225
1.9805427734230723, 0.048856722645904016
1.9616580273377027, 0.04593360671472979
1.889767733731931, 0.04255291215047185
1.821665732606907, 0.0390734469469567
1.751035421242552, 0.035827430172867825
1.6804057193298636, 0.032544695967365464
1.6097764092075326, 0.029238357698811557
1.5404114718661768, 0.025802181847182547
1.4710499300412494, 0.022161437449106904
1.4004300664197524, 0.018285978993643773
1.3298159490568269, 0.014064327613424785
1.2617333197883518, 0.009417772625694848
1.192393425935382, 0.0044728100771050106
