1.0, 0.0
1.081194596011927356e+00,1.332281062264334404e-02
1.159327678334545642e+00,2.178576136058427148e-02
1.240132437293739676e+00,2.851224423277691489e-02
1.320955750358618452e+00,3.361338744697969783e-02
1.400458914659950649e+00,3.820835959874720189e-02
1.479970058781769016e+00,4.210429947590503541e-02
1.560816476496117877e+00,4.518147539654569778e-02
1.640336099688730176e+00,4.833464867216957783e-02
1.719866820970141763e+00,5.051562936895171579e-02
1.800723358733753665e+00,5.270628897415152031e-02
1.880254877997214136e+00,5.481736644347268844e-02
1.959789642387672393e+00,5.664417078778592740e-02
2.040653247407684390e+00,5.821573873234425767e-02
2.121517621764235528e+00,5.971991279606842645e-02
2.199729225520440146e+00,6.130438595185032369e-02
2.280594917570425206e+00,6.269313007074150956e-02
2.360136597805305048e+00,6.391410644372638727e-02
2.439676948070103712e+00,6.525158819581286518e-02
2.520544772164434733e+00,6.645356523005194194e-02
2.600088064732274162e+00,6.753330123575669586e-02
2.679629785889309446e+00,6.875069282784612712e-02
2.760498821279467663e+00,6.984656034758035537e-02
2.840043480647329588e+00,7.080656467137760868e-02
2.920911173790759818e+00,7.202001300448207521e-02
2.999129075466825611e+00,7.305278838045665968e-02
3.079998200885727400e+00,7.414076938222091684e-02
3.160867269013611036e+00,7.523376907723879070e-02
3.239085866366334443e+00,7.620560317799099370e-02
3.319953555417549218e+00,7.741940998918497852e-02
3.400823372420893165e+00,7.844680819381641412e-02
3.480368629252237334e+00,7.935447471654033524e-02
3.559914622682395446e+00,8.019761518314645621e-02
3.640782450868941922e+00,8.139923373929597306e-02
3.720324237501428044e+00,8.261088968195272331e-02
3.799864534567423568e+00,8.395303164920325800e-02
3.880737191568417011e+00,8.473164605969156493e-02
3.961788891313747563e+00,8.597731881552218847e-02
3.936882288706648581e+00,8.394690994644338211e-02
3.886489971446516201e+00,8.207226691877980707e-02
3.805224420391736473e+00,7.903184443595126507e-02
3.725698380605010129e+00,7.644076480473147028e-02
3.648820548226177962e+00,7.416912174021209059e-02
3.566639597982348420e+00,7.184579265296398010e-02
3.485783612667847642e+00,6.960673850567580812e-02
3.406251614615158019e+00,6.753760297283122049e-02
3.325395792989281674e+00,6.528420970196130435e-02
3.245861560586855710e+00,6.341080320600742115e-02
3.166328604955707782e+00,6.142555154611599455e-02
3.086797192089854036e+00,5.930515364646669896e-02
3.005938493636387321e+00,5.730377047254581191e-02
2.926405758984883754e+00,5.529916099581903832e-02
2.845547003240397999e+00,5.330279651515176104e-02
2.766012877235578316e+00,5.142006958886975038e-02
2.686482049556560447e+00,4.924840932241574681e-02
2.606947338364905775e+00,4.741694476293843719e-02
2.526088562159341855e+00,4.542237267271886925e-02
2.445229253965745642e+00,4.347440273413996636e-02
2.367024271414436942e+00,4.130991202947682794e-02
2.286167864601725164e+00,3.910778112541161977e-02
2.205313773983062831e+00,3.670275162266485591e-02
2.127111635521619526e+00,3.428911864576904278e-02
2.046258469743690078e+00,3.180307309478547229e-02
1.965405414455583033e+00,2.930734863538420054e-02
1.887204147636069917e+00,2.681735982541565144e-02
1.806357271593570069e+00,2.378033345080383942e-02
1.726837881657249163e+00,2.060672692407598816e-02
1.645995339271105751e+00,1.719007225263770311e-02
1.567809209557223138e+00,1.337407298944805201e-02
1.486969646304061365e+00,9.696446268822156433e-03
1.407469322000379108e+00,4.852690322911537568e-03
1.326641957642022529e+00,1.064404173567318201e-04
