1.0, 0.0
1.000463709729359163e+00,1.250812780129867408e-04
1.074586848659436100e+00,1.140546495514256631e-02
1.150078763566837692e+00,1.893227576781869592e-02
1.225588170942268018e+00,2.492674638116368357e-02
1.299782307475187082e+00,2.998774004933761617e-02
1.373988436538322810e+00,3.399818807052673586e-02
1.449523761669170296e+00,3.772226330932633431e-02
1.525068736244482803e+00,4.060104721298253561e-02
1.600614419357702323e+00,4.341776319599209566e-02
1.674842071136664279e+00,4.554282131080546192e-02
1.749069722915626457e+00,4.766787942561882818e-02
1.824628643761819768e+00,4.932497000011108051e-02
1.898859669864872979e+00,5.115443732451807612e-02
1.975747474601185383e+00,5.255250187373739640e-02
2.049985066956525159e+00,5.380676549789415591e-02
2.124219421784695250e+00,5.534463650203540197e-02
2.198455691769782838e+00,5.671473976027033292e-02
2.275346779632238192e+00,5.782520245936453862e-02
2.349586195946546052e+00,5.891968727789623217e-02
2.423825110672137129e+00,6.005811126797481331e-02
2.499392747937631221e+00,6.095164351173960882e-02
2.573631645125155742e+00,6.209160383648766601e-02
2.650525588184918568e+00,6.295195125139185777e-02
2.724765811250309255e+00,6.397576467512784693e-02
2.799007409300152460e+00,6.487912946077725729e-02
2.874574253845016969e+00,6.584210403160216385e-02
2.948818230056746259e+00,6.653714183607120636e-02
3.024384450246426326e+00,6.755480992112930516e-02
3.099953202932980822e+00,6.835063127991568288e-02
3.174196130368303059e+00,6.913754189761912861e-02
3.249762571537627487e+00,7.013585216584189430e-02
3.325332106421971190e+00,7.086315299836982995e-02
3.399571887528072267e+00,7.192568205577651308e-02
3.475140889255179388e+00,7.269968746225638490e-02
3.549383420330186389e+00,7.352131924348989656e-02
3.623628996013625425e+00,7.407624332610310280e-02
3.699194539233919166e+00,7.515321392940282896e-02
3.774758104160254923e+00,7.640348308341896044e-02
3.849003483417344107e+00,7.697561411433023748e-02
3.924570856602826119e+00,7.789227976720143609e-02
3.997484125974474445e+00,7.900603401350414501e-02
3.925913305026310418e+00,7.644500061908199307e-02
3.851696488681804809e+00,7.337075844588165918e-02
3.776145863341303865e+00,7.098698157272925746e-02
3.701918165963367535e+00,6.886591792805651924e-02
3.626362907065564301e+00,6.688804067457854163e-02
3.552133929408737067e+00,6.487912946077725729e-02
3.476576364839725208e+00,6.310322900517917333e-02
3.401023039806110759e+00,6.095594524881411957e-02
3.326790575581562770e+00,5.925245736730381380e-02
3.251232724557456599e+00,5.750165037797377865e-02
3.177000421683125353e+00,5.578402821750433338e-02
3.101444864638183141e+00,5.383226865340738632e-02
3.027212154880697170e+00,5.215028945726968984e-02
2.951657586982734394e+00,5.011188061781453318e-02
2.876098711735514790e+00,4.845079557318164587e-02
2.803193528421761727e+00,4.662870265518812007e-02
2.726310055587998882e+00,4.485116344260926813e-02
2.652078254302383975e+00,4.308960211059292833e-02
2.576518228557969969e+00,4.152930062027739011e-02
2.502289054474791996e+00,3.953759635477417655e-02
2.425406013077477496e+00,3.772226330932633431e-02
2.351175758649372227e+00,3.582519725946257949e-02
2.276947959550647660e+00,3.371304435587277326e-02
2.202717017630315688e+00,3.187620262505232172e-02
2.127162333981109654e+00,2.984793359441567651e-02
2.051609811021759100e+00,2.763038813250011383e-02
1.977384761891940457e+00,2.527733795273713613e-02
1.903161627919038423e+00,2.275652002706783639e-02
1.827611409461691983e+00,2.033710018958369281e-02
1.753391463909371062e+00,1.753697662100443810e-02
1.677846117527038050e+00,1.469076301234102655e-02
1.602305692326306152e+00,1.141345389542382238e-02
1.526768767723748033e+00,7.829492378480046311e-03
1.452557763077985342e+00,4.246145395404077316e-03
1.377027288976471198e+00,9.711998702860435984e-05
