1.0, 0.0
1.074949130659152541e+00,5.023436772734490852e-02
1.149229160248725012e+00,7.024962718373595205e-02
1.226162048037924723e+00,8.378691884926178779e-02
1.300442077627496751e+00,9.429878599707591791e-02
1.374722107217069000e+00,1.021530253332530724e-01
1.450328565906455092e+00,1.086853716693711724e-01
1.524608595496027341e+00,1.143921528184666525e-01
1.600215054185413210e+00,1.190479449929452704e-01
1.675821512874799302e+00,1.235435676341332945e-01
1.750101542464371329e+00,1.274123539536777261e-01
1.824381572053943579e+00,1.305356598528448486e-01
1.899988030743329670e+00,1.344123557789715651e-01
1.975594489432715539e+00,1.372578367469370342e-01
2.049874519022287789e+00,1.402654646498386892e-01
2.125480977711673880e+00,1.432750699543859363e-01
2.199761007301245908e+00,1.459564265857696830e-01
2.276693895090446063e+00,1.487445629060138164e-01
2.350973924680017646e+00,1.514496483571443342e-01
2.425253954269590118e+00,1.542615134971352386e-01
2.500860412958975765e+00,1.569873616655441395e-01
2.575140442548548236e+00,1.594808651405993649e-01
2.650746901237933884e+00,1.623293122110331943e-01
2.726353359927320419e+00,1.648020529688100089e-01
2.800633389516892890e+00,1.678225339824078455e-01
2.874913419106464474e+00,1.703031843467669448e-01
2.949193448696036945e+00,1.728352471539106316e-01
3.026126336485236656e+00,1.756757846177622040e-01
3.100406366074809128e+00,1.788633560704101511e-01
3.176012824764194775e+00,1.818581308626156523e-01
3.250292854353767247e+00,1.847174536421000712e-01
3.325899313043152894e+00,1.877191493400650613e-01
3.401505771732539429e+00,1.909106755960041091e-01
3.475785801322111013e+00,1.940784730321964136e-01
3.551392260011497548e+00,1.971019201482625827e-01
3.625672289601069131e+00,2.004180227078721233e-01
3.701278748290455667e+00,2.037598314888739715e-01
3.775558777880027250e+00,2.073547476805079059e-01
3.851165236569413786e+00,2.109704265894202790e-01
3.925445266158985369e+00,2.146464162485223204e-01
3.999725295748557841e+00,2.174612474909815851e-01
3.933403840757868863e+00,1.994154800735715716e-01
3.859123811168296392e+00,1.870379344731685212e-01
3.782190923379096681e+00,1.769739487980744874e-01
3.706584464689710146e+00,1.678343983922812310e-01
3.632304435100138562e+00,1.599682946462307187e-01
3.558024405510566091e+00,1.527665978530894364e-01
3.482417946821180443e+00,1.461136300165919444e-01
3.406811488131793908e+00,1.399055775503462162e-01
3.332531458542222325e+00,1.339140505642896217e-01
3.256924999852835789e+00,1.282220999275358597e-01
3.182644970263264206e+00,1.224253470035672753e-01
3.108364940673691734e+00,1.173612213892798184e-01
3.031432052884492023e+00,1.123228019963847524e-01
2.957152023294919552e+00,1.071558514965280373e-01
2.882871993705347080e+00,1.023616412068600046e-01
2.807265535015961433e+00,9.751404107276173683e-02
2.732985505426388961e+00,9.228183631860142899e-02
2.656052617637189250e+00,8.745302150013600784e-02
2.581772588047617667e+00,8.241064730394978555e-02
2.507492558458045195e+00,7.760556130523113549e-02
2.431886099768658660e+00,7.256813061315883773e-02
2.356279641079273013e+00,6.773437229057949205e-02
2.281999611489700985e+00,6.235979461793866863e-02
2.207719581900128958e+00,5.684284402681724635e-02
2.133439552310556486e+00,5.137335107518936628e-02
2.057833093621170839e+00,4.544806704425913280e-02
1.983553064031598367e+00,3.943538186059503126e-02
1.910599463541839960e+00,3.267978687869282917e-02
1.832340146652826407e+00,2.593704500748678088e-02
1.758060117063254157e+00,1.839226902884028014e-02
1.682453658373868066e+00,1.091571340696567693e-02
1.606847199684482197e+00,2.235908883765902466e-03
