1.0, 0.0
1.000676949762478563e+00,1.277705678681684276e-05
1.060358410561200948e+00,6.016487879136345196e-02
1.118721290953007763e+00,8.237505407432965665e-02
1.179737029544442040e+00,9.810726156643068130e-02
1.240752768135876316e+00,1.098292985213294992e-01
1.300442077627496751e+00,1.190835382225653993e-01
1.360131387119117408e+00,1.267954046402620105e-01
1.418494267510924001e+00,1.329648977744192773e-01
1.479510006102358499e+00,1.382475262705414321e-01
1.540525744693792776e+00,1.428746461211593821e-01
1.601541483285227052e+00,1.471547319829809852e-01
1.659904363677033645e+00,1.511649025201832197e-01
1.720920102268468144e+00,1.545581237439697109e-01
1.779282982660274737e+00,1.582598196244640876e-01
1.840298721251709013e+00,1.610360915348348632e-01
1.901314459843143290e+00,1.636581261168517099e-01
1.959677340234950105e+00,1.665886353555764143e-01
2.020693078826384159e+00,1.695191445943011188e-01
2.080382388318005038e+00,1.719869418479640089e-01
2.140071697809625473e+00,1.746089764299808555e-01
2.199761007301245908e+00,1.770767736836437733e-01
2.259450316792866786e+00,1.796988082656605923e-01
2.320466055384300841e+00,1.820123681909695812e-01
2.381481793975734895e+00,1.847886401013403568e-01
2.439844674367542154e+00,1.872564373550032468e-01
2.500860412958975765e+00,1.898784719370201213e-01
2.560549722450596200e+00,1.921920318623290824e-01
2.620239031942217522e+00,1.943513544592841424e-01
2.681254770533651133e+00,1.968191517129470325e-01
2.739617650925458392e+00,1.992869489666099225e-01
2.800633389516892890e+00,2.020632208769806981e-01
2.861649128108326501e+00,2.045310181306436159e-01
2.921338437599946936e+00,2.076157646977222493e-01
2.981027747091568258e+00,2.107110274462795640e-01
3.039390627483374629e+00,2.134767831751716582e-01
3.100406366074809128e+00,2.162530550855424338e-01
3.161422104666242738e+00,2.190293269959132094e-01
3.219784985058049998e+00,2.221140735629918428e-01
3.280800723649484496e+00,2.251988201300704762e-01
3.341816462240918106e+00,2.285920413538569673e-01
3.400179342632725366e+00,2.318310252492895573e-01
3.461195081224159864e+00,2.350700091447221196e-01
3.519557961615966235e+00,2.384632303685086385e-01
3.580573700207400734e+00,2.424734009057108453e-01
3.641589438798835232e+00,2.460208594578512931e-01
3.701278748290455667e+00,2.498767926666995709e-01
3.760968057782076102e+00,2.535784885471939476e-01
3.820657367273696536e+00,2.577428964127501110e-01
3.880346676765316971e+00,2.620615416066601755e-01
3.941362415356751470e+00,2.660717121438624377e-01
4.002378153948185968e+00,2.708530693228343167e-01
3.951973848155261315e+00,2.478717073980984675e-01
3.893610967763454944e+00,2.318310252492895573e-01
3.832595229172020446e+00,2.193249485419249134e-01
3.774232348780214075e+00,2.096851155198041772e-01
3.713216610188779576e+00,1.986699996531942070e-01
3.652200871597345078e+00,1.898784719370201213e-01
3.591185133005910579e+00,1.817038935342617234e-01
3.532822252614104208e+00,1.746089764299808555e-01
3.473132943122483773e+00,1.678225339824078455e-01
3.411913138515693333e+00,1.610716847644549921e-01
3.352938060077818250e+00,1.549615136796646253e-01
3.291412156447994342e+00,1.493140545799360452e-01
3.233049276056187971e+00,1.428360867890708930e-01
3.172033537464753472e+00,1.372835429683293695e-01
3.112344227973133037e+00,1.317309991475878184e-01
3.052654918481512603e+00,1.264869299835541250e-01
2.991639179890078104e+00,1.209343861628126016e-01
2.933276299498271733e+00,1.159987916554867660e-01
2.872260560906837235e+00,1.115259091332227448e-01
2.811244822315402736e+00,1.064360772975430081e-01
2.751555512823782301e+00,1.015004827902171725e-01
2.691866203332161867e+00,9.687336293959922240e-02
2.632176893840541432e+00,9.193776843227341455e-02
2.572487584348920997e+00,8.700217392494760671e-02
2.511471845757486498e+00,8.206657941762177111e-02
2.453108965365680127e+00,7.710231258643529539e-02
2.392093226774245629e+00,7.250386505967801321e-02
2.331077488182811130e+00,6.714840226961096836e-02
2.272714607791004315e+00,6.059674331075451392e-02
2.211698869199570261e+00,5.515032946118980650e-02
2.154662417907577066e+00,5.075079313165165029e-02
2.094667009392922274e+00,4.541741731875292842e-02
2.031304511624894893e+00,3.918860213522873392e-02
1.970288773033460394e+00,3.332758365777932497e-02
1.911925892641653801e+00,2.654114121020634265e-02
1.852236583150033145e+00,2.013328129586572368e-02
1.792547273658412710e+00,1.327673097176818029e-02
1.731531535066978433e+00,5.564864554071624614e-03
